,data_ref,sexo,posse_de_veiculo,posse_de_imovel,qtd_filhos,tipo_renda,educacao,estado_civil,tipo_residencia,idade,tempo_emprego,qt_pessoas_residencia,renda
3702,2015-04-01,F,False,True,0,Pensionista,Secundário,Viúvo,Casa,64,,1.0,2155.58
3703,2015-04-01,F,True,True,2,Assalariado,Secundário,Casado,Casa,40,12.857534246575346,4.0,4621.87
3704,2015-04-01,F,True,False,1,Pensionista,Secundário,Casado,Casa,54,,3.0,3071.06
3705,2015-04-01,F,True,True,0,Assalariado,Secundário,Casado,Aluguel,42,10.967123287671232,2.0,2974.7
3706,2015-04-01,M,False,True,2,Assalariado,Secundário,Casado,Casa,48,1.8794520547945208,4.0,735.38
3707,2015-04-01,M,False,False,0,Servidor público,Secundário,Casado,Casa,43,7.589041095890411,2.0,4508.76
3708,2015-04-01,M,True,True,1,Assalariado,Superior completo,Casado,Casa,30,8.715068493150685,3.0,6835.04
3709,2015-04-01,F,True,False,0,Assalariado,Secundário,Casado,Casa,53,11.134246575342466,2.0,1237.39
3710,2015-04-01,F,True,True,1,Empresário,Secundário,Casado,Casa,39,5.383561643835616,3.0,1768.81
3711,2015-04-01,F,False,True,0,Empresário,Secundário,Solteiro,Casa,37,3.0520547945205485,1.0,7466.55
3712,2015-04-01,M,False,False,0,Servidor público,Superior completo,Solteiro,Casa,30,8.695890410958905,1.0,4274.97
3713,2015-04-01,F,False,True,0,Pensionista,Superior completo,Casado,Casa,58,,2.0,2940.45
3714,2015-04-01,F,False,True,0,Pensionista,Secundário,Casado,Casa,55,,2.0,2237.46
3715,2015-04-01,F,False,False,0,Empresário,Secundário,Casado,Casa,42,10.956164383561644,2.0,2353.52
3716,2015-04-01,M,True,True,0,Empresário,Secundário,Solteiro,Casa,55,9.443835616438356,1.0,11666.09
3717,2015-04-01,M,True,False,1,Assalariado,Superior completo,Casado,Casa,33,4.331506849315068,3.0,11032.58
3718,2015-04-01,F,False,True,1,Assalariado,Superior completo,União,Casa,37,5.156164383561643,3.0,6872.96
3719,2015-04-01,F,False,True,0,Empresário,Primário,Casado,Casa,28,8.471232876712326,2.0,5264.61
3720,2015-04-01,M,True,False,2,Servidor público,Superior completo,Casado,Com os pais,29,4.216438356164384,4.0,4594.02
3721,2015-04-01,F,False,True,0,Empresário,Secundário,Casado,Casa,43,7.556164383561644,2.0,2240.18
3722,2015-04-01,M,True,False,0,Empresário,Superior incompleto,União,Com os pais,24,1.8465753424657527,2.0,3771.24
3723,2015-04-01,F,False,True,0,Assalariado,Superior incompleto,Casado,Casa,29,11.03835616438356,2.0,2243.27
3724,2015-04-01,M,True,False,0,Assalariado,Secundário,Casado,Casa,37,0.673972602739726,2.0,1505.91
3725,2015-04-01,M,True,True,1,Assalariado,Superior completo,Viúvo,Casa,35,3.504109589041096,2.0,1338.26
3726,2015-04-01,F,True,True,0,Pensionista,Superior completo,Separado,Casa,59,,1.0,5913.76
3727,2015-04-01,F,False,True,0,Pensionista,Secundário,Casado,Governamental,65,,2.0,2038.17
3728,2015-04-01,M,True,True,0,Assalariado,Secundário,Casado,Casa,30,3.797260273972603,2.0,3813.98
3729,2015-04-01,F,True,True,0,Assalariado,Superior incompleto,Casado,Casa,51,32.750684931506854,2.0,10361.86
3730,2015-04-01,F,False,True,0,Assalariado,Superior completo,Viúvo,Casa,58,36.28767123287671,1.0,19866.54
3731,2015-04-01,M,True,True,0,Assalariado,Secundário,Casado,Casa,33,4.008219178082192,2.0,4832.9
3732,2015-04-01,F,False,False,0,Assalariado,Superior incompleto,Viúvo,Casa,53,5.197260273972604,1.0,814.04
3733,2015-04-01,F,False,True,0,Assalariado,Superior completo,Solteiro,Casa,54,7.958904109589041,1.0,9834.42
3734,2015-04-01,M,True,True,0,Pensionista,Secundário,Casado,Casa,57,,2.0,2597.41
3735,2015-04-01,F,False,True,2,Empresário,Superior completo,Casado,Casa,42,6.019178082191781,4.0,1005.14
3736,2015-04-01,M,True,True,1,Assalariado,Superior incompleto,Casado,Casa,41,6.852054794520547,3.0,8417.14
3737,2015-04-01,F,False,True,0,Assalariado,Secundário,Casado,Casa,37,15.035616438356165,2.0,3372.24
3738,2015-04-01,F,True,True,2,Assalariado,Superior completo,Casado,Casa,32,4.205479452054795,4.0,4218.99
3739,2015-04-01,F,True,False,0,Assalariado,Superior completo,União,Casa,39,6.665753424657535,2.0,1565.52
3740,2015-04-01,F,False,True,1,Assalariado,Secundário,Separado,Casa,48,12.04109589041096,2.0,3396.93
3741,2015-04-01,F,True,False,0,Assalariado,Secundário,Casado,Casa,41,0.6219178082191781,2.0,3342.4
3742,2015-04-01,F,False,True,0,Empresário,Secundário,Solteiro,Casa,49,1.5205479452054795,1.0,2570.25
3743,2015-04-01,F,False,True,0,Empresário,Secundário,Solteiro,Casa,47,7.660273972602741,1.0,2954.33
3744,2015-04-01,F,True,True,0,Assalariado,Secundário,Casado,Casa,58,8.553424657534247,2.0,10876.44
3745,2015-04-01,F,False,True,1,Assalariado,Secundário,Casado,Casa,37,14.304109589041095,3.0,2850.25
3746,2015-04-01,M,False,True,0,Assalariado,Secundário,Casado,Casa,57,3.010958904109589,2.0,5306.91
3747,2015-04-01,F,False,False,0,Assalariado,Secundário,Casado,Casa,46,15.087671232876714,2.0,3205.38
3748,2015-04-01,F,False,True,0,Empresário,Superior completo,Solteiro,Comunitário,33,6.076712328767122,1.0,5081.19
3749,2015-04-01,F,False,True,0,Assalariado,Secundário,Casado,Casa,40,16.416438356164385,2.0,5463.21
3750,2015-04-01,F,True,False,0,Pensionista,Secundário,Viúvo,Casa,63,,1.0,4011.51
3751,2015-04-01,M,True,True,0,Pensionista,Secundário,Casado,Casa,50,,2.0,10064.17
3752,2015-04-01,F,False,True,0,Assalariado,Secundário,Viúvo,Casa,57,11.835616438356164,1.0,5747.28
3753,2015-04-01,F,False,True,1,Assalariado,Superior completo,Casado,Casa,39,16.372602739726027,3.0,2814.58
3754,2015-04-01,F,False,True,0,Pensionista,Secundário,Casado,Casa,60,,2.0,3511.1
3755,2015-04-01,F,False,False,1,Assalariado,Secundário,Casado,Casa,33,9.432876712328769,3.0,969.82
3756,2015-04-01,M,False,True,1,Empresário,Secundário,União,Casa,46,14.375342465753429,3.0,4473.48
3757,2015-04-01,F,False,True,0,Pensionista,Secundário,Casado,Casa,63,,2.0,1012.21
3758,2015-04-01,F,False,True,0,Empresário,Secundário,Casado,Casa,39,6.638356164383563,2.0,10060.98
3759,2015-04-01,F,False,True,2,Assalariado,Secundário,Casado,Casa,40,3.4547945205479453,4.0,301.05
3760,2015-04-01,F,False,False,0,Empresário,Secundário,Casado,Casa,50,4.931506849315068,2.0,1822.44
3761,2015-04-01,M,True,True,0,Empresário,Superior completo,Casado,Casa,39,8.523287671232877,2.0,10957.36
3762,2015-04-01,F,False,False,0,Pensionista,Superior completo,Separado,Casa,60,,1.0,3576.74
3763,2015-04-01,F,True,True,0,Empresário,Secundário,Casado,Casa,42,8.767123287671232,2.0,2165.04
3764,2015-04-01,M,True,True,0,Assalariado,Secundário,Casado,Casa,44,21.03835616438356,2.0,15058.13
3765,2015-04-01,F,False,True,0,Pensionista,Secundário,Casado,Casa,65,,2.0,4670.91
3766,2015-04-01,M,True,True,0,Assalariado,Superior completo,Casado,Casa,28,7.183561643835616,2.0,5316.18
3767,2015-04-01,F,False,True,0,Servidor público,Secundário,Casado,Casa,45,15.778082191780822,2.0,7105.87
3768,2015-04-01,F,False,True,0,Assalariado,Superior completo,Casado,Casa,31,2.246575342465753,2.0,2953.07
3769,2015-04-01,F,False,False,0,Empresário,Secundário,Casado,Casa,57,16.93150684931507,2.0,1072.43
3770,2015-04-01,F,False,False,0,Pensionista,Secundário,Viúvo,Casa,60,,1.0,1947.58
3771,2015-04-01,F,True,True,1,Assalariado,Secundário,Separado,Com os pais,36,12.161643835616438,2.0,5050.18
3772,2015-04-01,F,False,True,0,Assalariado,Secundário,Casado,Casa,47,0.9726027397260274,2.0,1131.95
3773,2015-04-01,F,False,True,0,Assalariado,Superior completo,Viúvo,Casa,58,36.28767123287671,1.0,19866.54
3774,2015-04-01,M,True,False,1,Assalariado,Superior completo,Casado,Com os pais,31,5.383561643835616,3.0,9663.31
3775,2015-04-01,F,False,False,0,Servidor público,Superior completo,Casado,Casa,31,6.043835616438357,2.0,729.04
3776,2015-04-01,F,True,False,0,Assalariado,Superior completo,Solteiro,Casa,52,0.9561643835616438,1.0,2384.01
3777,2015-04-01,F,False,True,0,Assalariado,Superior completo,Casado,Casa,35,5.638356164383563,2.0,7147.63
3778,2015-04-01,F,False,True,2,Assalariado,Superior completo,Casado,Casa,38,19.03835616438356,4.0,6421.43
3779,2015-04-01,M,True,False,0,Empresário,Secundário,Solteiro,Casa,36,3.8465753424657536,1.0,1948.08
3780,2015-04-01,F,False,True,0,Servidor público,Superior incompleto,União,Casa,28,2.1780821917808217,2.0,9040.85
3781,2015-04-01,F,True,True,0,Pensionista,Secundário,Casado,Casa,55,,2.0,2062.17
3782,2015-04-01,M,False,False,0,Assalariado,Secundário,União,Casa,62,0.2794520547945205,2.0,1098.55
3783,2015-04-01,F,False,False,0,Assalariado,Secundário,Casado,Casa,53,3.4301369863013704,2.0,567.11
3784,2015-04-01,F,True,False,2,Assalariado,Secundário,Casado,Casa,42,2.389041095890412,4.0,1664.74
3785,2015-04-01,F,False,True,0,Servidor público,Secundário,União,Casa,30,1.295890410958904,2.0,1485.26
3786,2015-04-01,F,False,False,0,Servidor público,Secundário,Viúvo,Casa,52,14.372602739726029,1.0,2845.33
3787,2015-04-01,M,True,False,1,Pensionista,Secundário,Casado,Casa,51,,3.0,2414.12
3788,2015-04-01,F,False,False,2,Servidor público,Superior completo,Casado,Casa,30,7.693150684931508,4.0,2460.62
3789,2015-04-01,F,True,True,0,Empresário,Superior incompleto,Solteiro,Casa,25,3.808219178082192,1.0,2217.51
3790,2015-04-01,F,False,True,2,Assalariado,Secundário,Casado,Casa,35,6.5178082191780815,4.0,10049.5
3791,2015-04-01,M,True,False,0,Assalariado,Secundário,Casado,Casa,52,2.515068493150685,2.0,6255.3
3792,2015-04-01,M,True,False,2,Empresário,Secundário,Casado,Casa,36,2.0876712328767124,4.0,12076.18
3793,2015-04-01,F,False,False,0,Assalariado,Secundário,Viúvo,Casa,60,28.03287671232877,1.0,6330.34
3794,2015-04-01,M,False,True,0,Empresário,Superior completo,Casado,Casa,52,5.07123287671233,2.0,10613.99
3795,2015-04-01,M,True,True,0,Assalariado,Secundário,Casado,Casa,33,1.9315068493150684,2.0,1257.82
3796,2015-04-01,M,False,True,1,Empresário,Secundário,Separado,Casa,34,1.378082191780822,2.0,1829.69
3797,2015-04-01,F,False,False,1,Pensionista,Secundário,Casado,Casa,27,,3.0,3489.78
3798,2015-04-01,F,False,False,0,Assalariado,Secundário,Casado,Casa,43,1.0246575342465754,2.0,2838.83
3799,2015-04-01,F,True,False,0,Pensionista,Secundário,Casado,Casa,65,,2.0,3761.14
3800,2015-04-01,M,True,False,0,Assalariado,Secundário,Casado,Governamental,49,3.328767123287671,2.0,2684.19
3801,2015-04-01,F,False,True,1,Assalariado,Secundário,Casado,Casa,43,12.065753424657537,3.0,2085.86
3802,2015-04-01,F,True,False,1,Servidor público,Superior completo,Casado,Casa,39,15.942465753424658,3.0,2882.57
3803,2015-04-01,M,False,True,0,Pensionista,Superior completo,Casado,Casa,53,,2.0,13716.04
3804,2015-04-01,F,False,True,2,Servidor público,Secundário,Casado,Casa,37,1.1205479452054794,4.0,1066.57
3805,2015-04-01,F,False,True,0,Empresário,Secundário,União,Casa,47,18.775342465753425,2.0,10777.8
3806,2015-04-01,F,False,True,1,Empresário,Superior incompleto,União,Casa,35,8.558904109589042,3.0,4410.56
3807,2015-04-01,F,False,True,0,Empresário,Secundário,Casado,Casa,62,4.964383561643834,2.0,2924.78
3808,2015-04-01,F,False,False,0,Pensionista,Secundário,União,Casa,53,,2.0,2693.39
3809,2015-04-01,F,False,True,1,Servidor público,Superior incompleto,Casado,Casa,39,12.523287671232874,3.0,1558.17
3810,2015-04-01,F,False,False,0,Pensionista,Superior completo,Solteiro,Casa,58,,1.0,797.11
3811,2015-04-01,M,False,True,2,Servidor público,Superior completo,Casado,Casa,39,21.693150684931503,4.0,2617.26
3812,2015-04-01,M,True,True,1,Empresário,Secundário,Casado,Casa,38,1.6904109589041096,3.0,1253.09
3813,2015-04-01,M,False,False,1,Assalariado,Superior completo,Casado,Casa,49,6.83013698630137,3.0,3386.86
3814,2015-04-01,M,True,False,0,Empresário,Secundário,Casado,Aluguel,29,4.035616438356166,2.0,4301.77
3815,2015-04-01,M,False,True,1,Assalariado,Primário,Casado,Casa,28,4.635616438356164,3.0,5583.62
3816,2015-04-01,F,True,True,0,Assalariado,Superior completo,Casado,Casa,31,6.345205479452055,2.0,12386.48
3817,2015-04-01,M,False,True,1,Assalariado,Secundário,Casado,Casa,41,4.131506849315069,3.0,5935.01
3818,2015-04-01,F,True,True,0,Servidor público,Superior completo,Casado,Casa,38,9.123287671232877,2.0,3808.62
3819,2015-04-01,M,False,True,0,Assalariado,Secundário,Casado,Casa,37,13.186301369863012,2.0,17393.78
3820,2015-04-01,M,True,True,0,Pensionista,Secundário,Casado,Casa,57,,2.0,4446.52
3821,2015-04-01,M,True,False,2,Servidor público,Secundário,Casado,Casa,28,8.884931506849314,4.0,4041.27
3822,2015-04-01,M,True,True,0,Assalariado,Superior completo,Casado,Casa,59,12.438356164383562,2.0,11687.89
3823,2015-04-01,F,False,False,0,Empresário,Secundário,Casado,Casa,46,8.038356164383561,2.0,1518.53
3824,2015-04-01,F,False,True,0,Assalariado,Superior completo,Solteiro,Casa,28,2.180821917808219,1.0,1844.01
3825,2015-04-01,M,True,True,1,Assalariado,Superior completo,Casado,Casa,41,10.536986301369865,3.0,15154.53
3826,2015-04-01,F,False,True,0,Assalariado,Secundário,Separado,Casa,53,6.210958904109589,1.0,3655.97
3827,2015-04-01,F,False,False,0,Servidor público,Superior completo,Casado,Casa,34,15.306849315068495,2.0,2671.42
3828,2015-04-01,M,True,True,0,Empresário,Secundário,Casado,Casa,40,7.134246575342464,2.0,3151.64
3829,2015-04-01,M,True,True,1,Assalariado,Superior completo,Casado,Casa,33,3.6,3.0,9895.81
3830,2015-04-01,M,True,False,0,Assalariado,Superior completo,Solteiro,Casa,24,4.608219178082192,1.0,5092.74
3831,2015-04-01,F,False,True,0,Empresário,Superior completo,Casado,Casa,31,6.852054794520547,2.0,1227.4
3832,2015-04-01,F,False,True,0,Assalariado,Secundário,União,Casa,47,18.654794520547945,2.0,4284.9
3833,2015-04-01,F,False,True,1,Assalariado,Secundário,Casado,Casa,30,0.3698630136986301,3.0,1664.46
3834,2015-04-01,F,False,True,0,Assalariado,Superior completo,Solteiro,Casa,48,10.345205479452057,1.0,1101.46
3835,2015-04-01,F,True,True,0,Pensionista,Superior completo,Casado,Casa,59,,2.0,4430.54
3836,2015-04-01,F,False,False,0,Assalariado,Secundário,Casado,Casa,50,9.761643835616438,2.0,3333.11
3837,2015-04-01,M,True,True,1,Assalariado,Superior completo,Viúvo,Casa,35,3.504109589041096,2.0,1338.26
3838,2015-04-01,F,False,True,0,Assalariado,Secundário,Casado,Casa,64,1.2849315068493148,2.0,4002.43
3839,2015-04-01,M,False,True,0,Assalariado,Secundário,Casado,Com os pais,42,21.435616438356163,2.0,15524.37
3840,2015-04-01,M,True,False,1,Empresário,Secundário,Casado,Casa,40,8.071232876712331,3.0,9501.59
3841,2015-04-01,M,False,True,0,Assalariado,Secundário,Solteiro,Casa,45,3.4712328767123286,1.0,2844.25
3842,2015-04-01,M,True,True,1,Assalariado,Secundário,Casado,Casa,42,9.06027397260274,3.0,7737.94
3843,2015-04-01,F,False,True,1,Empresário,Secundário,Separado,Governamental,51,5.046575342465753,2.0,1976.36
3844,2015-04-01,M,False,False,0,Assalariado,Superior completo,Casado,Casa,26,8.301369863013699,2.0,2688.34
3845,2015-04-01,F,False,True,0,Pensionista,Secundário,União,Casa,58,,2.0,2588.09
3846,2015-04-01,M,False,True,0,Pensionista,Secundário,Casado,Casa,63,,2.0,3537.31
3847,2015-04-01,F,False,False,1,Assalariado,Secundário,Solteiro,Governamental,29,3.556164383561644,2.0,5023.57
3848,2015-04-01,F,False,True,1,Empresário,Superior completo,Casado,Casa,43,4.0191780821917815,3.0,1150.23
3849,2015-04-01,F,False,False,0,Assalariado,Secundário,Casado,Com os pais,44,7.745205479452053,2.0,7381.36
3850,2015-04-01,F,True,True,1,Empresário,Secundário,Casado,Casa,27,0.3506849315068493,3.0,5311.61
3851,2015-04-01,F,False,False,0,Assalariado,Secundário,Casado,Com os pais,44,7.745205479452053,2.0,2169.67
3852,2015-04-01,F,False,True,0,Assalariado,Secundário,Casado,Casa,55,4.7315068493150685,2.0,5442.98
3853,2015-04-01,M,True,True,0,Pensionista,Secundário,Casado,Casa,60,,2.0,3642.55
3854,2015-04-01,F,True,True,0,Assalariado,Superior completo,Separado,Casa,47,23.2027397260274,1.0,3229.3
3855,2015-04-01,F,False,True,1,Assalariado,Secundário,Solteiro,Casa,32,7.413698630136985,2.0,1131.96
3856,2015-04-01,F,False,True,1,Assalariado,Superior incompleto,Solteiro,Casa,37,4.441095890410959,2.0,1133.48
3857,2015-04-01,F,False,True,0,Empresário,Superior incompleto,Casado,Casa,22,1.1863013698630136,2.0,1293.0
3858,2015-04-01,F,False,True,0,Assalariado,Secundário,Casado,Casa,47,5.6876712328767125,2.0,5610.66
3859,2015-04-01,M,True,False,1,Assalariado,Secundário,Casado,Casa,33,7.123287671232878,3.0,3688.27
3860,2015-04-01,M,False,True,0,Pensionista,Secundário,Casado,Casa,65,,2.0,3353.68
3861,2015-04-01,M,True,True,0,Assalariado,Secundário,Casado,Casa,43,5.153424657534247,2.0,6443.34
3862,2015-04-01,F,False,False,0,Pensionista,Secundário,Casado,Casa,61,,2.0,863.52
3863,2015-04-01,F,False,False,1,Servidor público,Secundário,Separado,Casa,44,14.104109589041094,2.0,7777.82
3864,2015-04-01,F,False,True,0,Empresário,Secundário,Casado,Casa,55,17.035616438356165,2.0,3605.54
3865,2015-04-01,F,True,True,1,Empresário,Secundário,Casado,Casa,37,4.608219178082192,3.0,3829.92
3866,2015-04-01,M,True,False,2,Assalariado,Superior completo,Casado,Casa,34,4.468493150684932,4.0,2772.73
3867,2015-04-01,F,True,True,0,Assalariado,Secundário,Casado,Casa,27,3.797260273972603,2.0,4356.94
3868,2015-04-01,M,True,True,0,Assalariado,Superior completo,Casado,Casa,33,0.9753424657534246,2.0,1324.39
3869,2015-04-01,F,False,False,2,Assalariado,Superior incompleto,Casado,Com os pais,36,8.186301369863013,4.0,1742.27
3870,2015-04-01,M,False,True,1,Assalariado,Secundário,Casado,Casa,37,1.7534246575342465,3.0,3077.05
3871,2015-04-01,M,True,True,0,Assalariado,Secundário,Casado,Casa,23,0.3452054794520548,2.0,7216.36
3872,2015-04-01,F,False,True,0,Pensionista,Secundário,União,Casa,54,,2.0,3502.48
3873,2015-04-01,F,False,True,2,Empresário,Superior completo,Casado,Casa,33,3.331506849315069,4.0,2694.6
3874,2015-04-01,F,False,True,1,Servidor público,Secundário,Casado,Casa,40,7.120547945205479,3.0,5059.56
3875,2015-04-01,M,True,True,2,Empresário,Secundário,Casado,Casa,40,1.4328767123287671,4.0,4248.84
3876,2015-04-01,M,True,False,0,Empresário,Secundário,Casado,Casa,48,6.8054794520547945,2.0,6028.67
3877,2015-04-01,M,True,True,3,Assalariado,Secundário,Casado,Casa,36,5.427397260273971,5.0,3537.27
3878,2015-04-01,M,True,True,2,Assalariado,Secundário,Casado,Casa,28,8.183561643835617,4.0,3408.44
3879,2015-04-01,M,True,True,0,Empresário,Secundário,Casado,Casa,55,18.775342465753425,2.0,37342.41
3880,2015-04-01,F,False,True,0,Pensionista,Secundário,Casado,Casa,61,,2.0,8109.61
3881,2015-04-01,F,False,True,1,Assalariado,Secundário,União,Com os pais,27,0.7643835616438356,3.0,404.34
3882,2015-04-01,F,False,True,0,Assalariado,Superior completo,Casado,Casa,51,25.36438356164384,2.0,9666.49
3883,2015-04-01,F,False,True,0,Assalariado,Secundário,Casado,Casa,37,16.523287671232875,2.0,2667.16
3884,2015-04-01,F,True,True,0,Empresário,Secundário,Casado,Casa,37,2.9342465753424656,2.0,4293.34
3885,2015-04-01,F,False,False,0,Empresário,Superior incompleto,Casado,Casa,27,6.408219178082192,2.0,7383.68
3886,2015-04-01,M,False,True,2,Assalariado,Secundário,Casado,Casa,29,5.131506849315068,4.0,1278.81
3887,2015-04-01,F,False,True,0,Servidor público,Secundário,Solteiro,Casa,27,8.29041095890411,1.0,2259.56
3888,2015-04-01,F,True,False,0,Empresário,Secundário,União,Com os pais,38,14.602739726027398,2.0,6089.15
3889,2015-04-01,F,False,True,0,Empresário,Secundário,Casado,Casa,43,0.4684931506849315,2.0,15088.07
3890,2015-04-01,F,True,True,0,Assalariado,Primário,Casado,Casa,44,1.704109589041096,2.0,698.48
3891,2015-04-01,F,False,True,0,Assalariado,Secundário,Casado,Casa,53,13.758904109589038,2.0,3971.88
3892,2015-04-01,F,False,True,0,Assalariado,Superior completo,Viúvo,Casa,63,5.846575342465752,1.0,3985.32
3893,2015-04-01,F,False,True,0,Pensionista,Secundário,Casado,Casa,61,,2.0,3101.28
3894,2015-04-01,F,False,False,0,Assalariado,Superior completo,Casado,Casa,31,8.043835616438356,2.0,13455.39
3895,2015-04-01,F,False,False,0,Assalariado,Superior completo,Casado,Casa,26,3.6657534246575336,2.0,1077.87
3896,2015-04-01,F,True,False,0,Pensionista,Secundário,Casado,Casa,62,,2.0,1363.33
3897,2015-04-01,M,False,True,2,Servidor público,Superior completo,Casado,Casa,35,12.558904109589042,4.0,13040.56
